5035	Phiro Mobile - SMF - Spasi Indonesia.txt	Finance
5036	PhonePe – UPI Payments	Finance
5037	PlainPay - Auriga SpA.txt	Finance
5038	PlanMode-Comprehensive Personal Financial Planning - Sawhney Systems.txt	Finance
5039	Pockets-UPI	Finance
5040	Polaris Mobile Banking - Polaris Bank Limited.txt	Finance
5041	Postepay - Poste Italiane S.txt	Finance
5042	Poll Pay: Earn money and gift cards - paid surveys - BitBurst GmbH.txt	Finance
5043	Power Financial Credit Union - Power Financial Credit Union.txt	Finance
5044	Quiz of Finance & Investing - Financial Education - Avrin Ross.txt	Finance
5045	Qwik Pay - Qwik Pay Solutions Team.txt	Finance
5046	Premise - Take Photos Earn Money - Premise.txt	Finance
5047	RAKBANK Digital Banking - RAKBANK.txt	Finance
5048	RSI Bank - RSI Bank.txt	Finance
5049	Rabo Wallet - Rabobank.txt	Finance
5050	Raiffeisen ELBA-pay - Raiffeisen Österreich.txt	Finance
5051	Receipt Bank: Scan & Track - Receipt Bank.txt	Finance
5052	Relax Ocean - Nature sounds: sleep & meditation - mikdroid.txt	Finance
5053	RelaxBanking Mobile - BCC Sistemi Informatici S.txt	Finance
5054	RoosterMoney: Piggy Bank	Finance
5055	RingGo - pay by phone parking - RingGo.txt	Finance
5056	SBI Secure OTP - State Bank of India.txt	Finance
5057	SPCoin Pay - Most Trusted And Real Paying App - ISH Productions.txt	Finance
5058	Sampath Bank Mobile App - Sampath Bank PLC.txt	Finance
5059	Samsung Pay - Samsung Electronics Co.txt	Finance
5060	Sarawak Pay - Sarawak Government.txt	Finance
5061	Sendbox - Shipping & Payments - Sendbox Software Inc.txt	Finance
5062	Simple - make it easy - OTP Mobil.txt	Finance
5063	Single Expense - Financial Planner - SSTech System.txt	Finance
5064	SimplyMobile - Auriga SpA.txt	Finance
5065	Simple Financial Calculator - David Grimmer.txt	Finance
5066	Sirocco Pay - Sirocco.txt	Finance
5067	SmarTransfa(mini ATM	Finance
5068	Smart Mobile Banking - Gruppo BPER.txt	Finance
5069	Smart Pay - MohibTech.txt	Finance
5070	Smart Pay - Multi Recharge Application.txt	Finance
5071	Space - Digital Banking - JSC TBC Bank.txt	Finance
5072	SmartID Pay – Swiss payment - Icare Institute.txt	Finance
5073	Spending Tracker - MH Riley Ltd.txt	Finance
5074	Sprint-Pay - SPRINT PAY.txt	Finance
5075	Square Point of Sale - POS - Square	Finance
5076	Stock Quote - Bishinews.txt	Finance
5077	St.txt	Finance
5078	StashAway: Invest and save - Asia Wealth Platform Pte Ltd.txt	Finance
5079	Supermon Free Finance Manager - Apabil.txt	Finance
5080	Síminn Pay - Síminn.txt	Finance
5081	TARGOBANK Mobile Banking - Euro Information.txt	Finance
5082	TBC Bank - JSC TBC Bank.txt	Finance
5083	TBC Pay Mobile - TBC PAY.txt	Finance
5084	TEJAS BANK MOBILE BANKING - Tejas Bank.txt	Finance
5085	TCF Bank - TCF Bank.txt	Finance
5086	Tap N Pay - Mobilityone Sdn Bhd.txt	Finance
5087	Tap and Pay shortcut - Vernon Song.txt	Finance
5088	Telekom Banking - Alior Bank S.txt	Finance
5089	Telepass Pay - Telepass Pay.txt	Finance
5090	Thawani Pay - Thawani Technologies.txt	Finance
5091	The Basics of Financial Markets - Apps By Jaggu.txt	Finance
5092	The Economist: News analysis - The Economist Newspaper Limited.txt	Finance
5093	The Financial Express - The Financial Express BD.txt	Finance
5094	Twisto – Pay your way - Twisto.txt	Finance
5095	U!Pay - Ucom LLC.txt	Finance
5096	UBA Mobile Banking - United Bank for Africa Plc.txt	Finance
5097	UBI Banca - UBI Banca S.txt	Finance
5098	UBS Mobile Banking: e-banking for on the go - UBS AG.txt	Finance
5099	UKEX Pay - UKDE Ltd.txt	Finance
5100	UPK DAPM Mandira - Anilo Adikarya Sentosa.txt	Finance
5101	UPay - Sri Lanka's Payment App - Payment Services Pvt.txt	Finance
5102	UPayCard - upaycardapplication.txt	Finance
5103	VALIANT Mobile Banking - Valiant Bank.txt	Finance
5104	Vidhi Finance - Einix Infotech Pvt.txt	Finance
5105	Ví VTC Pay - VTC Corp.txt	Finance
5106	Volksbank · Banca Popolare - Banca Popolare dell'Alto Adige S.txt	Finance
5107	Wallet - Finance Tracker and Budget Planner - BudgetBakers.txt	Finance
5108	Wealth Munshi - Your Goal Based Financial Planner - Developed By: 'ARM Fintech'.txt	Finance
5109	WealthSecure: Financial Planning & Investment App - WealthSecure.txt	Finance
5110	Weatherbys Mobile Banking - Weatherbys Bank Limited.txt	Finance
5111	Wells Fargo Mobile - Wells Fargo Mobile.txt	Finance
5112	Westpac Pay - Westpac New Zealand.txt	Finance
5113	Winbank Mobile - Piraeus Bank S.txt	Finance
5114	YAP - Nexi Payments.txt	Finance
5115	Xpert Finance - Xpert Finance.txt	Finance
5116	Yandex.txt	Finance
5117	Yolt – The Smart Money Manager - ING Nederland.txt	Finance
5118	Yolt: Money Manager	Finance
5119	YouApp - BANCO BPM.txt	Finance
5120	Zacks Stock Research - Zacks Investment Research.txt	Finance
5121	Zenith Scan to Pay - Zenith Bank.txt	Finance
5122	Zenmoney: expense tracker - Zenmoney.txt	Finance
5123	boon.txt	Finance
5124	allpay - Allpay.txt	Finance
5125	eNet Pay - Automated Services Network Company.txt	Finance
5126	eSewa - Mobile Wallet (Nepal) - F1soft.txt	Finance
5127	ePayments: wallet & bank card - Electronic Payments Association.txt	Finance
5128	eeZee Pay - The Payment House.txt	Finance
5129	expressPay - expressPay Ghana Limited.txt	Finance
5130	iMuthoot - Muthoot Finance.txt	Finance
5131	iPay Sri Lanka - iPay.txt	Finance
5132	m-naira App- Send	Finance
5133	mada Pay - mada Payment System.txt	Finance
5134	mobilPay Wallet - mobilPay Wallet.txt	Finance
5135	my Alpha wallet - Alpha Bank.txt	Finance
5136	myASNB - Permodalan Nasional Berhad.txt	Finance
5137	myAccess mobile banking - AccessBank.txt	Finance
5138	myPOS – Accept Card & Online Payments - myPOS World Ltd.txt	Finance
5139	pixiv PAY - pixiv Inc.txt	Finance
5140	ruralvía pay - Rural Servicios Informáticos.txt	Finance
5141	stc pay - stc pay.txt	Finance
5142	stc pay BH - STC Bahrain B.txt	Finance
5143	tmw – Wallet	Finance
5144	winbank Mobile Romania - Piraeus Bank S.txt	Finance
5145	ေရႊစုဘူး - Shwe Su Boo - Bagan Innovation Technology.txt	Finance
5146	云闪付 - China UnionPay.txt	Finance
5147	10 Best Foods for You - Insplisity.txt	Food and drink
5148	100+ Detox Drinks - Healthy Recipes - OmniDroid.txt	Food and drink
5149	1112 Delivery - Minor International PLC.txt	Food and drink
5150	15 Delivery (١٥ ديليفري) - Application Visions For Telecommunication & IT Co.txt	Food and drink
5151	200+ Cold Drinks Recipes - pingixsoft.txt	Food and drink
5152	2000+ Cocktail & Drink Recipes Free - Offline Book - Edutainment Ventures- Making Games People Play.txt	Food and drink
5153	24 Delivery Rethymno - 24Delivery.txt	Food and drink
5154	300+ Easy & Healthy Detox Cleansing Drinks - kiran chavan.txt	Food and drink
5155	8	Food and drink
5156	AfriDelivery - AfriDelivery Ltd.txt	Food and drink
5157	African Recipes : All Africa Food Offline Free - Edutainment Ventures- Making Games People Play.txt	Food and drink
5158	Airplane Food Maker - Crazy Cats.txt	Food and drink
5159	Akeed Delivery - Akeed.txt	Food and drink
5160	All Chinese Food Recipes Free - Offline Cook Book - Edutainment Ventures- Making Games People Play.txt	Food and drink
5161	All In One Food Ordering App - RS PVT.txt	Food and drink
5162	All In One Food Ordering App	Food and drink
5163	All In One food delivery apps - Swiggy Zomato - Bluepointer.txt	Food and drink
5164	All Indian Food Recipes Free - Offline Cook Book - Edutainment Ventures- Making Games People Play.txt	Food and drink
5165	All Italian Food Recipes Offline: Healthy Cuisine - Edutainment Ventures- Making Games People Play.txt	Food and drink
5166	All Mexican Food Recipes : Healthy Tacos	Food and drink
5167	All Recipes Free - Food Recipes App - OmniDroid.txt	Food and drink
5168	All in One Food Ordering App - Order Online Food - Bhaumik Panchal.txt	Food and drink
5169	All in one Food Ordering App	Food and drink
5170	Amazon Prime Now - Amazon Mobile LLC.txt	Food and drink
5171	American Burger Truck - Fast Food Cooking Game - Tapps Games.txt	Food and drink
5172	AppNews Delivery - AppNews Delivery.txt	Food and drink
5173	Arabian Food Recipes in Arabic - Kookydroid Apps.txt	Food and drink
5174	BAEMIN - Food delivery - WOOWA BROTHERS VIETNAM.txt	Food and drink
5175	BBC Good Food - Immediate Media Co.txt	Food and drink
5176	Baboon - Food Delivery - BABOON.txt	Food and drink
5177	Baby Panda's Food Party Dress Up - BabyBus.txt	Food and drink
5178	Bagdevi - Food Delivery App - Bagdevi India.txt	Food and drink
5179	Baking of: Food Cats - Cute Kitty Collecting Game - Tapps Games.txt	Food and drink
5180	Bartender The Celebs Mix - Y8.txt	Food and drink
5181	Beach Restaurants Cooking Mama : Food Panda Style - MacSoft Development Studio.txt	Food and drink
5182	Beelivery: Grocery Delivery - We Deliver Local.txt	Food and drink
5183	Best Before - Food Tracker - Peytu.txt	Food and drink
5184	Best Food and Beverages Services - Hasyim Developer.txt	Food and drink
5185	Big Pizza Delivery Boy Simulator - RED RHINO.txt	Food and drink
5186	Bite Squad - Restaurant Food Delivery - Bite Squad.txt	Food and drink
5187	Bitesnap: Photo Food Tracker and Calorie Counter - 🤖 Bite AI.txt	Food and drink
5188	Bolt Delivery - Ostone Tech.txt	Food and drink
5189	Bolt Food - Bolt Technology.txt	Food and drink
5190	Booker Food & Drink Guide - Booker Ltd.txt	Food and drink
5191	Bookstores.txt	Food and drink
5192	Boston Donut Truck - Fast Food Cooking Game - Tapps Games.txt	Food and drink
5193	Bottles - Alcohol Delivery - BOTTLES APP (PTY) LTD.txt	Food and drink
5194	Breakfast Food Recipe! - Maker Labs Inc.txt	Food and drink
5195	Breakfast Recipes - Endless.txt	Food and drink
5196	Breakfast drinks recipes with photo offline - papapion.txt	Food and drink
5197	Bubble Tea Maker - Milk Tea Shop - FunPop.txt	Food and drink
5198	Buffalo Wings: Food Game - Cooking Entertainment Games.txt	Food and drink
5199	Burger And Pizza Recipes - Endless.txt	Food and drink
5200	Burger Food Evolution Clicker - Evolution Games GmbH.txt	Food and drink
5201	Burger Truck Chicago - Fast Food Cooking Game - Tapps Games.txt	Food and drink
5202	Business App v4 - Ordering Inc.txt	Food and drink
5203	Bykea - Bike Taxi	Food and drink
5204	COOKING CRUSH: Cooking Games Craze & Food Games - Flowmotion Entertainment: Restaurant Cooking Games.txt	Food and drink
5205	Cafeland - World Kitchen - GAMEGOS.txt	Food and drink
5206	Cake Maker Sweet Food Chef Dessert Cooking Game - Sweet Maker Shop.txt	Food and drink
5207	CakeFizz - Online Cake Delivery - VIDIT BABELE.txt	Food and drink
5208	Calorie Counter - EasyFit free - Mario Hanna.txt	Food and drink
5209	Calorie Counter - MyNetDiary	Food and drink
5210	Calorie Mama AI: Meal Planner & Food Macro Counter - Azumio Inc.txt	Food and drink
5211	Calorie quiz: Food and drink - Lemmings at work.txt	Food and drink
5212	Calorie	Food and drink
5213	Calories in food - Alexey Korobov.txt	Food and drink
5214	Careem NOW: Order food & more - Careem.txt	Food and drink
5215	Carriage - Food Delivery - Carriage - Local Delivery.txt	Food and drink
5216	Carriage-Driver - Carriage - Local Delivery.txt	Food and drink
5217	Cheese Lasagna Cooking -Italian Baked Pasta - FunPop.txt	Food and drink
5218	Cheetay - Online shopping and food delivery - Cheetay.txt	Food and drink
5219	Chef Fever Restaurant Kitchen Food Cooking Games - Cooking Games for Girls & Chef Restaurant Games.txt	Food and drink
5220	Chinese Food - Lunar New Year! - Crazy Cats.txt	Food and drink
5221	Chinese Food Recipes - New Year Food Cooking - Perfect Win Game.txt	Food and drink
5222	Chocolate Recipes - Endless.txt	Food and drink
5223	Circuit Delivery Route Planner - Circuit Routing Limited.txt	Food and drink
5224	Click Delivery Greece - ClickDelivery S.txt	Food and drink
5225	Cocktail Drink Maker: Perfect Bartender Mix - Mini Gamers Club.txt	Food and drink
5226	Cocktail Flow - Drink Recipes - Cocktail Flow Ltd.txt	Food and drink
5227	Cocktail recipes - Cocktail drink & Mocktail drink - Riafy Technologies.txt	Food and drink
5228	Cocktails Guru (Cocktail) App - Cocktails Guru.txt	Food and drink
5229	Coffee World - StolzIT.txt	Food and drink
5230	Cola Drink Factory: Fruity Soda Juice Maker - Mini Gamers Club.txt	Food and drink
5231	Cook Donut Maker - Unicorn Food Baking Games - FunPop.txt	Food and drink
5232	Cookie Evolution Food Clicker - Evolution Games GmbH.txt	Food and drink
5233	Cooking City: crazy chef’ s restaurant game - MAGIC SEVEN.txt	Food and drink
5234	Cooking Dogs - Food Tycoon - Diced Pixel	Food and drink
5235	Cooking Emoji - Food Tycoon - Diced Pixel	Food and drink
5236	Cooking Food - Restaurant Tycoon - Diced Pixel	Food and drink
5237	Cooking Games - Fast Food Fever & Restaurant Craze - Cooking Games & Restaurant Chef Games.txt	Food and drink
5238	Cooking Games - Food Fever Restaurant Kitchen - Cooking Games & Girls Games.txt	Food and drink
5239	Cooking Pandas - Food Tycoon - Diced Pixel	Food and drink
5240	Cooking Quest : Food Wagon Adventure - Cat Lab.txt	Food and drink
5241	Cooking Recipes - Delicious Food For All countries - Richu Media Games.txt	Food and drink
5242	Cooking Square Food Street - vstarapps.txt	Food and drink
5243	Cooking Tale - Food Games - GAMEGOS.txt	Food and drink
5244	Cooking World Girls Games & Food Restaurant Fever - Cooking Games & Restaurant Chef Games.txt	Food and drink
5245	Cookit Recipe Book - Endless.txt	Food and drink
5246	Cotton Candy Food Maker Game - Kids Food Games Inc.txt	Food and drink
5247	Crave Halal: find halal food & restaurants - CraveHalal.txt	Food and drink
5248	Cravez - Food Delivery - Cravez.txt	Food and drink
5249	Crazy Cooking: Diary Food Fever and Cooking Games - Top Cooking	Food and drink
5250	Crazy Kitchen: Match 3 Puzzles - Zynga.txt	Food and drink
5251	Crazy Summer Food Making Game - GameCrush.txt	Food and drink
5252	DASH Delivery Services - Brunei's #1 On-Demand Delivery with Live Tracking.txt	Food and drink
5253	DLX - Food	Food and drink
5254	DS - Delivery Boy - Delivery Star.txt	Food and drink
5255	DailyNinja - Daily Milk & Grocery Delivery - DailyNinja.txt	Food and drink
5256	Dailywale - Online Fresh Milk Delivery App - Daily Needs and Activities.txt	Food and drink
5257	Deals Guruji - Cash On Delivery & Online Payments - Developer AS.txt	Food and drink
5258	Deep Fry Maker - Street Food - Maker Labs Inc.txt	Food and drink
5259	Deliva : Food Order & Delivery - Deliva Lda.txt	Food and drink
5260	DeliverEats :Food Delivery - Deliver Kiwi Limited.txt	Food and drink
5261	Deliveries – Route Planner for Delivery Driver - Shakhaev.txt	Food and drink
5262	Deliverink Food Delivery - Deliverink Ltd.txt	Food and drink
5263	Deliveroo Rider - Deliveroo.txt	Food and drink
5264	Delivery App - Neemo.txt	Food and drink
5265	Delivery App - Ordering Inc.txt	Food and drink
5266	Delivery App v4 - Ordering Inc.txt	Food and drink
5267	Delivery Star - Delivery Star.txt	Food and drink
5268	Delivery Tip Tracker Free - Gavin's App Creations.txt	Food and drink
5269	Delivery Tip Tracker Pro - Gavin's App Creations.txt	Food and drink
5270	DeliveryPanda - 熊猫外卖配送端 - HungryPanda.txt	Food and drink
5271	DeliverySquad - Local Food Delivery - DELIVERY SQUAD (M) SDN BHD.txt	Food and drink
5272	Dessert Food Maker - Sweet Desserts Food Cooking - Crazyplex LLC.txt	Food and drink
5273	Dessert Recipes - Fitness Circle.txt	Food and drink
5274	Dessert recipes free app offline with photo.txt	Food and drink
5275	Detrack Proof Of Delivery POD - Detrack Systems.txt	Food and drink
5276	Diabetic Diet Recipes : Control Diabetes & Sugar - Edutainment Ventures- Making Games People Play.txt	Food and drink
5277	Dial a Delivery - Becker & Becker.txt	Food and drink
5278	Dining Note - Simple food diary - 4th May Soft.txt	Food and drink
5279	Discount Coupons for Ubereats - Food Delivery - Scorpioitch Technologies Inc.txt	Food and drink
5280	Domino's Pizza Bangladesh - Jubilant Foodworks.txt	Food and drink
5281	Donesi - Food Delivery - Donesi.txt	Food and drink
5282	Doorstep Food Delivery - doorstep.txt	Food and drink
5283	Drink Cocktail Joke - BellApps.txt	Food and drink
5284	Drink Juice Joke - BarabApps.txt	Food and drink
5285	Drink Simulator - Drink Cocktail &Juice Mixer Joke - Droid-Developer.txt	Food and drink
5286	Drink Water - AppRover.txt	Food and drink
5287	Drink Water Aquarium - Andreas Budde.txt	Food and drink
5288	Drink Water Reminder & Water Tracker - Hydro Coach - Codium App Ideas.txt	Food and drink
5289	Drink Water Reminder and Hydration Tracker - BeWet - Beforest Apps.txt	Food and drink
5290	Drink Water app: water tracker & drinking reminder - Health Apps: Drink Water Reminder	Food and drink
5291	Drink simulator juice cocktail - ostrich games studio.txt	Food and drink
5292	Drink to lose Belly Fat - CrisOleo Apps.txt	Food and drink
5293	Drinks Maker: Coffee Shop Juice Tycoon Fresh Cafe - MeowStudios.txt	Food and drink
5294	Drinks Recipes - Fruit Juice - Yuna Dev.txt	Food and drink
5295	Drinkyfy - Liquor Delivery at Doorstep - Cloud Bar.txt	Food and drink
5296	Drivers-Runners Delivery Service - Food Runners.txt	Food and drink
5297	Dáme jídlo - Food Delivery - DameJidlo.txt	Food and drink
5298	E-Codes Free: Food Additives - Apps Isle.txt	Food and drink
5299	EASI - Food Delivery - EASI Australia.txt	Food and drink
5300	Eahara Food Delivery App - Hassle Free Services.txt	Food and drink
5301	Eat Delivery - Eat Group Holding.txt	Food and drink
5302	Eat Drink Taiwan - Kevin Wolkober.txt	Food and drink
5303	EatEasy - Order Food Online - Eateasily Online JLT.txt	Food and drink
5304	EatFirst - Fresh Food Delivery - EatFirst London.txt	Food and drink
5305	Eatwith - Food experiences - VizEat.txt	Food and drink
5306	EazyDiner - Best Deals at The Best Restaurants - EazyDiner.txt	Food and drink
5307	Educational Games for Toddlers! Smart Kids Games! - MAGE Studio Kid Games.txt	Food and drink
5308	Ezy Delivery : One step towards making ur life ezy - People Enterprises.txt	Food and drink
5309	FATFOOD Home-made Food Order & Delivery - FATFOOD.txt	Food and drink
5310	FLYER Eats: Local Food Delivery - B!ENE Technologies.txt	Food and drink
5311	Famous Street Food Maker – Yummy Carnivals Treats - FunPop.txt	Food and drink
5312	Fast Food Game-Yummy Food Cooking Stand - FunPop.txt	Food and drink
5313	Fast Food Games- Food Cooking Games - PrincessMe.txt	Food and drink
5314	Fast Food Rampage - Ancient Games D S.txt	Food and drink
5315	Fast Food Stand - Fried Food Cooking Game - Junior Games Studio.txt	Food and drink
5316	Fat Loss and Detox Drinks Recipes - App4Life dev.txt	Food and drink
5317	Fatafat - Delivery Experts - CROWD FORCE LLP.txt	Food and drink
5318	Fetchr - Pickup & Delivery - MENA 360 DWC-LLC.txt	Food and drink
5319	Find The Differences - Yummy Food Photos - SimFun.txt	Food and drink
5320	Flowers & Gifts - Bloom & Wild - Bloom & Wild.txt	Food and drink
5321	Flowwow flowers.txt	Food and drink
5322	Food - Order Delivery App - Laxmi Enterprise - App Development.txt	Food and drink
5323	Food Additives - e-verbum.txt	Food and drink
5324	Food Away - Local delivery & Foodawway restaurant - FATC.txt	Food and drink
5325	Food Blast - funnymobilegames.txt	Food and drink
5326	Food Burst : An Exciting Puzzle Game - ENP Games.txt	Food and drink
5327	Food Camera App - WTX Hub.txt	Food and drink
5328	Food Cats - Rescue the Kitties! - Tapps Games.txt	Food and drink
5329	Food Color By Number - Pixel Art - Woluwolu Studio.txt	Food and drink
5330	Food Coloring By Number-PixelArt 2 - whitecol.txt	Food and drink
5331	Food Court Fever: Hamburger 3 - Flowmotion Entertainment: Restaurant Cooking Games.txt	Food and drink
5332	Food Crush - DAERISOFT.txt	Food and drink
5333	Food Delivery - Master Software Solutions.txt	Food and drink
5334	Food Delivery - dhansukh enterprise.txt	Food and drink
5335	Food Diary - Journal	Food and drink
5336	Food Diary - WeCode Team.txt	Food and drink
5337	Food Diary: Casual Cooking Game - Restaurant Craze - Top Cooking	Food and drink
5338	Food Dictionary - Looped Labs Pvt.txt	Food and drink
5339	Food Evolution - Clicker Game - Diced Pixel	Food and drink
5340	Food Evolution - Merge & Create Delicious Treats - Tapps Games.txt	Food and drink
5341	Food Fantasy - Elex.txt	Food and drink
5342	Food Fever - Truck Restaurant	Food and drink
5343	Food Fusion - Food Fusion.txt	Food and drink
5344	Food Maker! Beach Party - Crazy Cats.txt	Food and drink
5345	Food Manager - Giovanni Giglio.txt	Food and drink
5346	Food My Door - Uttarakhand Best Food App.txt	Food and drink
5347	Food Picker - Delivery - Advanced App Bangladesh.txt	Food and drink
5348	Food Planner - MiniMobile.txt	Food and drink
5349	Food Puzzle for Kids: Preschool - BigStar Games.txt	Food and drink
5350	Food Quiz - Guess The Food - Primus Apps.txt	Food and drink
5351	Food Quiz - Quizzes by Peaksel.txt	Food and drink
5352	Food Quiz - Trivia Box.txt	Food and drink
5353	Food Safety Magazine - GTxcel.txt	Food and drink
5354	Food Science & Nutrition Technology - Food Tech - Edutainment Ventures- Making Games People Play.txt	Food and drink
5355	Food Stickers For WhatsApp (WAStickers) - HARD Apps.txt	Food and drink
5356	Food Truck Chef™ 🍕Cooking Games 🌮Delicious Diner - Tilting Point.txt	Food and drink
5357	Food Truck Pup: Cooking Chef - GAME START LLC.txt	Food and drink
5358	Food Truck Street Kitchen Cooking Games - Innovation Drive Studios.txt	Food and drink
5359	Food additives - Mr Schak.txt	Food and drink
5360	Food and Drink - GlitterbugTech.txt	Food and drink
5361	Food and Drink Wallpaper - Sirikarn Wall.txt	Food and drink
5362	Food delivery app with driver - Freaktemplate.txt	Food and drink
5363	FoodBee - Friendly Food Delivery App in Himachal - FoodBee Services.txt	Food and drink
5364	FoodBooking - GlobalFood.txt	Food and drink
5365	FoodRunner - Speedy Food Delivery - foodrunner.txt	Food and drink
5366	Foodarena - Order Food - Takeaway.txt	Food and drink
5367	Foodnerd - Food Delivery App - Arkhitech.txt	Food and drink
5368	Foodracers: food delivery - Foodracers.txt	Food and drink
5369	Foods מתכונים - foodsdictionary.txt	Food and drink
5370	Foody - Find Reserve Delivery - Foody Corp.txt	Food and drink
5371	Foody - Food & Symptom Tracker - Martin Stemmle.txt	Food and drink
5372	Foody Cyprus - Online food delivery - Foody.txt	Food and drink
5373	Foursquare City Guide - Foursquare.txt	Food and drink
5374	Fresh juice recipes - High Soft App.txt	Food and drink
5375	Fruit And Vegetable Healthy Juice Recipes For Free - Free Recipes Apps.txt	Food and drink
5376	GET - On Demand Ride	Food and drink
5377	GO! Delivery - Netsolace Inc.txt	Food and drink
5378	Garfield Food Truck - Promineo Studios S.txt	Food and drink
5379	GasUp - On Demand Gas Delivery - Gasup.txt	Food and drink
5380	GetBaqala Grocery Shopping & Delivery App (BH	Food and drink
5381	Glovo: Order Anything.txt	Food and drink
5382	GoMedii - Medicines Delivery	Food and drink
5383	Grab - Transport	Food and drink
5384	Greene King - Greene King Brewing and Retailing Limited.txt	Food and drink
5385	Guess the Food	Food and drink
5386	Halal Delivery - Hubuk Technology.txt	Food and drink
5387	Halloween Candy Shop - Food Cooking Game - Tapps Games.txt	Food and drink
5388	Happy Cooking: Chef Fever - JOYNOWSTUDIO.txt	Food and drink
5389	HappyFresh – Groceries	Food and drink
5390	Healthy Drinks - Philips Consumer Lifestyle.txt	Food and drink
5391	Healthy Food Recipes Free - Just Clack.txt	Food and drink
5392	Healthy Weight Loss Recipes - Insplisity.txt	Food and drink
5393	HelloFresh - More Than Food - HelloFresh SE.txt	Food and drink
5394	Hell’s Cooking: Kitchen fever Tycoon & Burger Shop - Food games for free.txt	Food and drink
5395	Homemade Baby Food Recipes - App4Life dev.txt	Food and drink
5396	How To Draw Cute Drink - BujankLegend.txt	Food and drink
5397	How To Draw Drink - DrawCute Studio.txt	Food and drink
5398	How To Draw Fast Food - DrawCute Studio.txt	Food and drink
5399	How To Draw Food - BujankLegend.txt	Food and drink
5400	How To Draw Food - DrawCute Studio.txt	Food and drink
5401	How To Draw Food and Drink - RNdev.txt	Food and drink
5402	How to draw cute food step by step - True Fun Apps.txt	Food and drink
5403	How to draw cute food	Food and drink
5404	HungerStation - HungerStation Care.txt	Food and drink
5405	HungryNaki - Food Delivery - Hungrynaki.txt	Food and drink
5406	HungryPanda - 熊猫外卖，海外中餐中超外卖App，异国他乡尽享家的味道 - HungryPanda.txt	Food and drink
5407	HungryUS - Free Lunch&Dinner Food Delivery - HungryForUS.txt	Food and drink
5408	I can do it - Vending Machine - Digital Gene.txt	Food and drink
5409	IEatWell:Food Diary Tracker & Food Log Lose Weight - ❤️ Premium Health & Fitness Apps.txt	Food and drink
5410	Ice Cream - Summer Frozen Food - Crazy Cats.txt	Food and drink
5411	Ice Cream Cone Cupcake-Bakery Food Game - FunPop.txt	Food and drink
5412	Ice Cream Lollipop Maker - Cook & Make Food Games - Kids Food Games Inc.txt	Food and drink
5413	Ice Cream Master: Free Food Making Cooking Games - Kids Food Games Inc.txt	Food and drink
5414	Icy Food Maker - Frozen Slushy - Kids Food Games Inc.txt	Food and drink
5415	InstaShop: Grocery delivery - InstaShop Ltd.txt	Food and drink
5416	Instacart: Same-day grocery delivery - Instacart.txt	Food and drink
5417	Island Direct (STX Delivery) - Island Time Concierge	Food and drink
5418	Italian Food Recipes - OmniDroid.txt	Food and drink
5419	Japan Food Chain - Touchten Games.txt	Food and drink
5420	Japanese Food Dictionary(Free) - steve.txt	Food and drink
5421	Jojo: Fast and Secure Delivery - First Shoshin Solutions	Food and drink
5422	Juice Recipes - Endless.txt	Food and drink
5423	Juice Recipes : Best Smoothies - Fitness Circle.txt	Food and drink
5424	Jumia Food: Local Food Delivery near You - JUMIA.txt	Food and drink
5425	KITGRO - Lankan Food & Grocery Delivery - Blue Icon.txt	Food and drink
5426	KOL - Alcohol delivery - KOL-APP.txt	Food and drink
5427	Karma - Rescue unsold food - Karmalicious AB.txt	Food and drink
5428	Kawaii Food pixel art - Food coloring by numbers - Www Apps.txt	Food and drink
5429	Kids Food Party - Burger Maker Food Games - FunPop.txt	Food and drink
5430	King Burger delivery app - Freaktemplate.txt	Food and drink
5431	Kitchen Book : All Recipes - Endless.txt	Food and drink
5432	Kitchen life: Chef Restaurant Cooking Games - Funmotion Casual Games for kids.txt	Food and drink
5433	Knight Bite - Cloud Kitchen | Food Delivery App - Knight Bite.txt	Food and drink
5434	Korean Food Recipes - 10k Recipes - EZHLD Corporation.txt	Food and drink
5435	Kushiin Delivery App : Food 	Food and drink
5436	LCBO Food & Drink - Pocketmags.txt	Food and drink
5437	LIEFERHELD | Order Food - Takeaway.txt	Food and drink
5438	LUNCH:ON - Food delivery - ON Technologies Inc.txt	Food and drink
5439	LalaFood - Fastest Food Delivery - LALA APP.txt	Food and drink
5440	Lalamove - Express & Reliable Courier Delivery App - Lalamove Media Limited.txt	Food and drink
5441	Lalamove Driver - Earn Extra Income - Lalamove Media Limited.txt	Food and drink
5442	Learn to Draw Cute Drinks & Juices - Just Creative Club.txt	Food and drink
5443	Lieferando.txt	Food and drink
5444	Lopo | Local Delivery App for Food	Food and drink
5445	Low FODMAP diet A to Z food list for IBS sufferers - Temeraire 1798 Ltd.txt	Food and drink
